0 -0.76157 0.00302613
1 -0.764925 0.00392327
2 -0.767787 0.00319462
3 -0.771781 0.00291864
4 -0.77227 0.00262364
5 -0.773034 0.00311049
6 -0.771794 0.00353934
7 -0.771189 0.00401957
8 -0.774235 0.00369998
9 -0.775658 0.00338752
10 -0.770706 0.00387101
11 -0.771846 0.00348834
12 -0.775694 0.00298715
13 -0.771209 0.00322031
14 -0.772648 0.00296124
15 -0.775901 0.00277043
16 -0.777633 0.00224232
17 -0.778549 0.00294273
18 -0.779194 0.00321574
19 -0.783547 0.00301211
20 -0.781256 0.00285718
21 -0.785334 0.00305221
22 -0.782074 0.00311706
23 -0.783621 0.00349342
24 -0.786881 0.00369786
25 -0.788477 0.00334606
26 -0.785192 0.00397637
27 -0.786189 0.00454507
28 -0.784364 0.00439071
29 -0.785819 0.00372619
30 -0.785538 0.00389095
31 -0.785196 0.00357275
32 -0.784906 0.00409568
33 -0.779073 0.00407788
34 -0.780742 0.0043122
35 -0.781892 0.0038787
36 -0.782296 0.00357684
37 -0.782733 0.00437876
38 -0.784379 0.00336091
39 -0.783326 0.00384269
40 -0.784177 0.00356023
41 -0.785671 0.00300463
42 -0.784458 0.00314335
43 -0.784432 0.00344897
44 -0.784831 0.00377513
45 -0.783973 0.00407737
46 -0.780652 0.00438585
47 -0.782304 0.00469621
48 -0.779937 0.0052038
49 -0.783917 0.00472038
50 -0.784091 0.0043259
51 -0.782575 0.00485133
52 -0.784812 0.00415036
53 -0.783737 0.00430505
54 -0.783405 0.00445374
55 -0.783658 0.00433947
56 -0.779967 0.00480897
57 -0.778063 0.00442505
58 -0.778167 0.00407735
59 -0.778314 0.00421467
60 -0.780746 0.00367307
61 -0.781224 0.00349599
62 -0.780634 0.00357194
63 -0.783975 0.00320426
64 -0.783331 0.00321162
65 -0.781809 0.00259773
66 -0.784201 0.0031589
67 -0.783953 0.00321276
68 -0.783938 0.00236207
69 -0.783885 0.00224682
70 -0.781519 0.00255499
71 -0.781414 0.00297135
72 -0.7831 0.00253642
73 -0.782811 0.00302642
74 -0.78149 0.00308842
75 -0.782603 0.00313764
76 -0.782355 0.00298608
77 -0.783553 0.00264039
78 -0.782895 0.00230379
79 -0.782324 0.00263833
80 -0.783331 0.00282471
81 -0.784262 0.00286879
82 -0.784477 0.00280324
83 -0.782189 0.00280266
84 -0.781489 0.00329143
85 -0.78242 0.00318691
86 -0.783628 0.00297187
87 -0.78379 0.00340553
88 -0.781532 0.00362338
89 -0.781533 0.00369928
90 -0.779061 0.00352946
91 -0.777976 0.00317097
92 -0.779749 0.0027404
93 -0.780382 0.00310396
94 -0.782212 0.00323484
95 -0.77957 0.00356817
96 -0.780501 0.00335214
97 -0.782177 0.00331937
98 -0.781934 0.0032615
99 -0.780945 0.00289481
100 -0.780126 0.00329123
101 -0.779365 0.00333368
102 -0.780179 0.00293901
103 -0.778789 0.00252746
104 -0.779886 0.00278631
105 -0.779681 0.00257473
106 -0.77836 0.00252983
107 -0.776064 0.00271737
108 -0.777735 0.00335531
109 -0.780772 0.00357622
110 -0.778686 0.00397257
111 -0.778747 0.00296253
112 -0.778887 0.00330679
113 -0.779019 0.00326495
114 -0.780485 0.00309888
115 -0.780172 0.00350341
116 -0.778958 0.00274958
117 -0.781779 0.00313171
118 -0.782285 0.00341619
119 -0.783793 0.00364207
120 -0.782772 0.00381337
121 -0.784915 0.0041934
122 -0.783595 0.00333421
123 -0.782467 0.00271126
124 -0.782867 0.00270682
125 -0.781312 0.00286534
126 -0.780207 0.0030147
127 -0.779892 0.00288994
128 -0.780707 0.00311375
129 -0.78037 0.00309132
130 -0.780567 0.0032654
131 -0.779994 0.00274618
132 -0.779315 0.00271196
133 -0.780545 0.00318527
134 -0.780126 0.00285715
135 -0.778711 0.00310947
136 -0.779012 0.00269628
137 -0.779529 0.00258916
138 -0.779744 0.00331473
139 -0.779273 0.00337648
140 -0.78174 0.0031865
141 -0.780129 0.00347792
142 -0.781841 0.00353984
143 -0.78268 0.00402082
144 -0.7824 0.00347689
145 -0.783094 0.00338025
146 -0.783563 0.00345595
147 -0.783359 0.0033538
148 -0.785341 0.00361582
149 -0.786518 0.00326445
150 -0.787087 0.00293348
151 -0.78636 0.00304599
152 -0.783957 0.00307309
153 -0.781189 0.00381295
154 -0.781206 0.00365107
155 -0.780305 0.00385129
156 -0.780387 0.00358527
157 -0.779607 0.00384008
158 -0.77968 0.00337977
159 -0.779547 0.00347252
160 -0.777209 0.00372006
161 -0.776689 0.00334376
162 -0.775694 0.00299062
163 -0.776873 0.00283788
164 -0.778546 0.00282884
165 -0.779418 0.00328693
166 -0.777906 0.00333877
167 -0.78061 0.00300193
168 -0.780704 0.00302916
169 -0.780333 0.00279869
170 -0.77958 0.00306641
171 -0.780392 0.00311302
172 -0.778543 0.00328706
173 -0.778342 0.00314857
174 -0.780457 0.00280826
175 -0.780578 0.00262029
176 -0.778618 0.00232618
177 -0.776658 0.00287327
178 -0.774438 0.00308543
179 -0.775161 0.00268779
180 -0.777341 0.0024109
181 -0.778942 0.00228103
182 -0.777985 0.00266588
183 -0.776456 0.00256808
184 -0.774013 0.00298049
185 -0.774904 0.00279164
186 -0.776103 0.00322991
187 -0.773876 0.00294717
188 -0.777206 0.00263483
189 -0.776935 0.00274429
190 -0.777009 0.0029089
191 -0.777946 0.00281824
192 -0.779677 0.00278218
193 -0.780278 0.00321116
194 -0.782104 0.00307291
195 -0.780548 0.00287778
196 -0.780016 0.00291315
197 -0.7776 0.00363683
198 -0.779198 0.00372143
199 -0.778858 0.00338002
200 -0.778987 0.00357502
201 -0.780655 0.00335163
202 -0.779284 0.00335388
203 -0.778195 0.00325779
204 -0.777829 0.00336735
205 -0.776886 0.00315441
206 -0.779822 0.00313639
207 -0.783069 0.00274475
208 -0.780356 0.00303648
209 -0.779032 0.00308806
210 -0.777919 0.00292352
211 -0.778926 0.00312531
212 -0.779909 0.00266902
213 -0.780589 0.00260313
214 -0.783288 0.00243033
215 -0.780826 0.00295406
216 -0.779047 0.00292984
217 -0.780337 0.00273671
218 -0.780202 0.00295727
219 -0.780807 0.003103
220 -0.781858 0.00307101
221 -0.779503 0.00295904
222 -0.781096 0.00292568
223 -0.781534 0.00259804
224 -0.779955 0.00293624
225 -0.781431 0.00308831
226 -0.780899 0.00354909
227 -0.781002 0.00298908
228 -0.782852 0.00330291
229 -0.78125 0.00335917
230 -0.77915 0.00336882
231 -0.779201 0.00330753
232 -0.780368 0.00332613
233 -0.783835 0.00343768
234 -0.780348 0.00279606
235 -0.78012 0.00299323
236 -0.780091 0.00266156
237 -0.78044 0.00314116
238 -0.781581 0.00276514
239 -0.781406 0.00275235
240 -0.780106 0.00288055
241 -0.77902 0.00251488
242 -0.780726 0.00302717
243 -0.779959 0.00366939
244 -0.780023 0.0037585
245 -0.778498 0.00339325
246 -0.78101 0.0034257
247 -0.781593 0.00363213
248 -0.780788 0.0034091
249 -0.781296 0.00355522
250 -0.783324 0.00366097
251 -0.786336 0.00411836
252 -0.781725 0.00400095
253 -0.783025 0.00377797
254 -0.783329 0.00368543
255 -0.78517 0.00373573
256 -0.782685 0.00408599
257 -0.781988 0.00459406
258 -0.780038 0.00423971
259 -0.777203 0.00441736
260 -0.777649 0.00413901
261 -0.780328 0.00423496
262 -0.779706 0.00450836
263 -0.782767 0.00417993
264 -0.783913 0.0038676
265 -0.785247 0.00384383
266 -0.784087 0.00404081
267 -0.783867 0.0037283
268 -0.782055 0.00342204
269 -0.78303 0.00338629
270 -0.783427 0.00321526
271 -0.779812 0.00295181
272 -0.782429 0.00312369
273 -0.781882 0.00265902
274 -0.78098 0.00291222
275 -0.782204 0.00345993
276 -0.78599 0.00326386
277 -0.785372 0.00307831
278 -0.786469 0.00353676
279 -0.783971 0.00357351
280 -0.783429 0.00358472
281 -0.782605 0.00450425
282 -0.782535 0.00409403
283 -0.786299 0.00449371
284 -0.785544 0.00462742
285 -0.784336 0.00483211
286 -0.781844 0.00397348
287 -0.778207 0.00429874
288 -0.77537 0.00441168
289 -0.778593 0.00461106
290 -0.77833 0.00459465
291 -0.77822 0.00472622
292 -0.783147 0.00508963
293 -0.781165 0.00489295
294 -0.779547 0.00460343
295 -0.778298 0.0038698
296 -0.778018 0.00397463
297 -0.775158 0.00384418
298 -0.771225 0.00432932
299 -0.766192 0.00520203
