Target: 1.1
[1]	  0.548695
[2]	  0.891784
[3]	  1.03004
[4]	  1.10452
[5]	  1.05914
[6]	  1.19107
[7]	  1.08315
[8]	  1.11475
[9]	  1.04407
[10]	  1.17071
[11]	  1.05973
[12]	  1.03316
[13]	  1.0062
[14]	  1.19213
[15]	  1.09768
[16]	  1.27519
[17]	  0.974364
[18]	  1.16084
[19]	  1.14363
[20]	  1.0681
