1.09265 0
1.09073 0.0019121
1.08915 0.00192659
1.08963 0.00144273
1.08902 0.00127083
1.09116 0.00237682
1.08934 0.00271281
1.09117 0.00297995
1.09011 0.00283524
1.08974 0.0025633
1.09022 0.00236897
1.09031 0.00216429
1.09159 0.00236886
1.09132 0.00220953
1.0916 0.00207595
1.09161 0.0019419
1.09138 0.00183882
1.09193 0.00181784
1.09212 0.00172973
1.09181 0.00167018
1.09167 0.00159421
1.09175 0.00152202
1.09168 0.001456
1.09173 0.00139478
1.09153 0.00135282
1.09162 0.00130317
1.09193 0.00129113
1.09169 0.00126728
1.09147 0.00124222
1.09098 0.00129461
1.09083 0.00126192
1.09091 0.00122465
1.09104 0.00119461
1.09122 0.00117168
1.0913 0.00114081
1.09105 0.00113584
1.09079 0.00113665
1.09078 0.00110636
1.09088 0.00108203
1.09072 0.00106562
1.09062 0.0010443
1.09054 0.00102216
1.09071 0.00101193
1.09079 0.00099158
1.09066 0.000977662
1.0907 0.000956948
1.09079 0.000941068
1.09077 0.000921472
1.09065 0.00091032
1.09092 0.000930888
1.09063 0.000955416
1.09031 0.00099187
1.09031 0.000972984
1.09047 0.000967692
1.09041 0.000951849
1.09041 0.000934704
1.09044 0.000918804
1.09038 0.000904686
1.09038 0.000889232
1.09025 0.000883952
1.09023 0.00086949
1.09022 0.000855437
1.09035 0.000852094
1.09028 0.000841609
1.09047 0.000849423
1.09051 0.00083752
1.09038 0.000834709
1.09034 0.000823746
1.09063 0.00086509
1.09056 0.000855702
1.09068 0.000851338
1.09076 0.000843295
1.09053 0.000861246
1.09051 0.000849919
1.09048 0.000838922
1.09041 0.00083097
1.09046 0.000821353
1.0903 0.000825265
1.09022 0.000818666
1.0902 0.000808556
1.09021 0.000798525
1.09028 0.000791584
1.09029 0.000782074
1.0903 0.000772886
1.09045 0.000777435
1.09026 0.000791311
1.09031 0.000783795
1.0903 0.000774974
1.09034 0.000767595
1.09018 0.00077555
1.09012 0.000769476
1.09016 0.000762346
1.09007 0.000759656
1.09015 0.000755637
1.09018 0.000748229
1.09015 0.000741053
1.0901 0.000734973
1.09013 0.000727875
1.09011 0.000720791
1.09008 0.000714062
1.09012 0.000707993
1.09011 0.000701026
1.09011 0.000694215
1.09011 0.000687514
1.09009 0.000681332
1.09006 0.000675229
1.09004 0.00066928
1.09011 0.000666951
1.09009 0.000661353
1.09006 0.000655857
1.09011 0.000651474
1.09009 0.00064584
1.09008 0.00064022
1.09009 0.000634743
1.09008 0.000629326
1.09015 0.000628215
1.09023 0.000627143
1.09028 0.00062426
1.09032 0.000620287
1.09023 0.000622225
1.09036 0.000630561
1.09032 0.000626418
1.09032 0.00062131
1.09024 0.0006207
1.09014 0.00062452
1.0902 0.000622942
1.09024 0.000618907
1.09027 0.000614928
1.09027 0.00061016
1.09024 0.000606496
1.09023 0.000601879
1.09026 0.000597792
1.09028 0.00059356
1.09025 0.000589536
1.09024 0.000585411
1.09025 0.000581225
1.09026 0.000577091
1.09012 0.000588919
1.09012 0.00058467
1.09015 0.000580999
1.09014 0.000576881
1.09016 0.000573194
1.09022 0.000572508
1.09023 0.000568544
1.0903 0.000569349
1.09027 0.000566578
1.09034 0.000566893
1.09039 0.000566046
1.0904 0.000562311
1.09041 0.000558563
1.09038 0.000555496
1.09035 0.000552837
1.09031 0.000550769
1.0902 0.000556633
1.09021 0.000553114
1.09025 0.000551088
1.09027 0.000547761
1.09028 0.000544339
1.09029 0.000541118
1.0903 0.00053774
1.09031 0.00053463
1.09034 0.000532129
1.09032 0.000529121
1.09035 0.000526285
1.09034 0.000523114
1.0903 0.000521327
1.09032 0.000518572
1.09032 0.000515497
1.09031 0.000512483
1.09031 0.000509464
1.09037 0.000510436
1.09031 0.000510611
1.09034 0.000508271
1.09045 0.00051805
1.09044 0.000515347
1.09041 0.000513091
1.09047 0.000513248
1.0905 0.000511549
1.09053 0.000509726
1.09053 0.000506922
1.09052 0.00050426
1.0905 0.000501737
