1.21386 0
1.20199 0.0118662
1.2077 0.00891886
1.2069 0.00635799
1.20663 0.00493227
1.20713 0.00405854
1.20658 0.00347443
1.20689 0.00302462
1.20597 0.00282126
1.20657 0.00259444
1.2085 0.00304018
1.20582 0.00385894
1.20637 0.00359172
1.20491 0.00363112
1.20449 0.0034063
1.20437 0.00318863
1.20507 0.00307574
1.20536 0.00291403
1.20364 0.0032473
1.20436 0.00316474
1.20475 0.00303455
1.20545 0.0029779
1.20478 0.00292294
1.20489 0.00280042
1.20496 0.00268717
1.20607 0.00281069
1.20508 0.00288316
1.20525 0.00278397
1.20517 0.00268747
1.20469 0.00264039
1.20509 0.00258496
1.20476 0.00252557
1.20448 0.00246274
1.20368 0.00252101
1.20363 0.0024484
1.20409 0.00242386
1.2035 0.00243068
1.20373 0.00237671
1.20326 0.00236243
1.20359 0.00232689
1.20357 0.00226953
1.20364 0.00221607
1.20394 0.00218386
1.20344 0.00219074
1.20403 0.00222173
1.2038 0.00218518
1.20415 0.00216694
1.20409 0.00212237
1.20391 0.00208624
1.20382 0.00204585
1.20377 0.00200619
1.20399 0.00197977
1.20376 0.00195503
1.20445 0.00203723
1.20398 0.00205287
1.2043 0.00204048
1.20391 0.00204247
1.20424 0.00203469
1.20383 0.00204166
1.20442 0.00209199
1.20421 0.00206786
1.204 0.00204513
1.20429 0.00203262
1.20426 0.00200088
1.20465 0.00200906
1.20403 0.00207253
1.20395 0.00204296
1.20395 0.0020127
1.20393 0.00198337
1.20426 0.00198133
1.20399 0.001971
1.20435 0.00197593
1.2044 0.0019495
1.20429 0.00192612
1.20419 0.00190335
1.20427 0.00187989
1.20447 0.00186586
1.20405 0.00188701
1.20418 0.00186699
1.20436 0.00185237
1.20392 0.00188105
1.20446 0.00193443
1.20426 0.00192128
1.20424 0.00189843
1.20429 0.00187681
1.20425 0.00185524
1.20428 0.00183394
1.20427 0.001813
1.204 0.00181244
1.20421 0.00180438
1.20418 0.00178464
1.20428 0.00176793
1.20411 0.00175706
1.20412 0.00173827
1.20426 0.00172625
1.20401 0.00172743
1.20412 0.00171304
1.20424 0.00170005
1.20426 0.00168294
1.20404 0.00168155
1.20408 0.00166541
1.20407 0.00164902
1.20409 0.00163303
1.20422 0.00162284
1.20415 0.00160919
1.20413 0.00159403
1.20434 0.00159306
1.20418 0.00158611
1.20428 0.00157458
1.20434 0.00156152
1.2044 0.00154845
1.20415 0.00155523
1.20406 0.0015441
1.20427 0.00154446
1.20402 0.00154996
1.20406 0.00153707
1.204 0.00152539
1.20407 0.00151448
1.20414 0.00150295
1.20392 0.00150566
1.204 0.00149517
1.2041 0.00148634
1.20398 0.00147929
1.20395 0.00146757
1.20399 0.00145629
