Target: 0.8
[1]	  0.400784
[2]	  0.662134
[3]	  0.701559
[4]	  0.788385
[5]	  0.716017
[6]	  0.80771
[7]	  0.715361
[8]	  0.916634
[9]	  0.845542
[10]	  0.763896
[11]	  0.830231
[12]	  0.793291
[13]	  0.81965
[14]	  0.767156
[15]	  0.834921
[16]	  0.833001
[17]	  0.766505
[18]	  0.853732
[19]	  0.717933
[20]	  0.81507
