0.797524 0
0.798965 0.00144027
0.80102 0.00221674
0.799159 0.00243276
0.79993 0.00203601
0.800173 0.00168002
0.799808 0.00146585
0.800327 0.00137131
0.800528 0.00122601
0.801268 0.00132257
0.800951 0.00123755
0.801029 0.00113245
0.800754 0.0010776
0.800793 0.000998433
0.800906 0.000936295
0.800755 0.00088865
0.800739 0.000834893
0.800887 0.000800839
0.800738 0.000771911
0.800732 0.000732328
0.800749 0.000696796
0.800958 0.00069638
0.800887 0.000669216
0.800876 0.000640815
0.800825 0.000616714
0.800772 0.000594942
0.800902 0.000587216
0.800814 0.000572711
0.800746 0.000556807
0.800775 0.000538731
0.800833 0.000524258
0.800794 0.000509115
0.800779 0.000493687
0.800816 0.000480429
0.80085 0.000467693
0.800738 0.000468081
0.800719 0.000455649
0.800688 0.000444564
0.800686 0.000433022
0.800671 0.000422321
0.800715 0.000414323
0.800782 0.000409759
0.800692 0.000410033
0.800651 0.000402701
0.800641 0.000393773
0.800801 0.000416851
0.800703 0.000419504
0.800751 0.000413482
0.80078 0.000406022
0.800845 0.00040295
0.800878 0.00039638
0.800895 0.000389043
0.80088 0.000381915
0.800935 0.00037877
0.800976 0.000374146
0.800931 0.000370226
0.800873 0.000368278
0.800961 0.000372569
0.800995 0.00036778
0.80099 0.000361645
0.800987 0.000355678
0.801085 0.000363391
0.801056 0.000358756
0.801022 0.000354684
0.800955 0.000355622
0.800984 0.000351341
0.80095 0.000347709
0.800972 0.000343287
0.800949 0.000339034
0.800973 0.00033498
0.800974 0.00033023
0.801029 0.000330204
0.801009 0.000326251
0.801059 0.000325674
0.800986 0.000329432
0.801027 0.000327618
0.801139 0.000342046
0.801037 0.000352585
0.801013 0.000348919
0.801076 0.000350247
0.800988 0.00035683
0.800952 0.000354344
0.80096 0.000350149
0.800991 0.000347353
0.800944 0.000346508
0.800955 0.000342634
0.800914 0.000341172
0.800954 0.000339621
0.800949 0.000335808
0.800979 0.000333398
0.800964 0.000330078
0.800968 0.000326501
0.800949 0.000323557
0.800941 0.000320184
0.800908 0.000318544
0.800914 0.000315263
0.800867 0.000315471
0.800901 0.000314095
0.800902 0.000310907
0.800879 0.000308612
0.800902 0.000306368
0.800893 0.000303489
0.800915 0.000301382
0.800935 0.000299151
0.80088 0.000301374
0.800928 0.000302276
0.800942 0.000299755
0.800964 0.000297842
0.800886 0.000305263
0.800881 0.000302518
0.800909 0.000301049
0.800945 0.000300597
0.800935 0.00029811
0.800971 0.000297649
0.800984 0.000295343
0.800979 0.000292826
0.800978 0.000290313
0.801016 0.000290233
0.801012 0.000287804
0.800996 0.00028587
0.801038 0.000286668
0.801059 0.000285062
0.801057 0.000282739
0.801059 0.000280456
0.80109 0.000279867
