-6.65233 0
-6.65389 0.0015658
-6.65748 0.0036959
-6.65477 0.00376602
-6.65586 0.00311508
-6.65621 0.00256766
-6.65572 0.00222531
-6.65632 0.00201819
-6.65661 0.00180388
-6.6578 0.0020032
-6.65727 0.00188725
-6.65732 0.00172357
-6.65685 0.00165327
-6.65695 0.00153356
-6.65717 0.00144545
-6.65692 0.00137486
-6.65682 0.00129544
-6.65706 0.00124417
-6.65687 0.00119214
-6.6568 0.00113297
-6.65677 0.00107811
-6.65705 0.00106523
-6.65694 0.00102353
-6.65692 0.000980341
-6.65685 0.000942952
-6.65673 0.000912773
-6.65695 0.000904641
-6.6568 0.000885087
-6.65668 0.000862133
-6.65673 0.000834397
-6.65681 0.000810727
-6.6567 0.000792765
-6.65666 0.000769023
-6.6567 0.000746934
-6.65673 0.00072575
-6.65652 0.000735867
-6.65645 0.000719278
-6.65636 0.000705707
-6.65631 0.000688852
-6.65625 0.000674573
-6.65633 0.000663458
-6.65641 0.000652659
-6.65623 0.000664585
-6.65611 0.000658826
-6.65607 0.000645822
-6.65632 0.000681391
-6.65617 0.000684632
-6.65621 0.000671644
-6.65623 0.00065828
-6.65631 0.000649666
-6.65633 0.000637171
-6.65635 0.000625024
-6.65631 0.000614546
-6.65636 0.000605396
-6.65641 0.000596566
-6.65635 0.000589606
-6.65625 0.000586823
-6.65638 0.000591204
-6.65643 0.00058259
-6.65642 0.000572799
-6.65642 0.000563363
-6.65657 0.000574587
-6.6565 0.000569292
-6.65645 0.000563071
-6.65633 0.000566504
-6.65638 0.000559961
-6.65632 0.000555081
-6.65632 0.000546895
-6.65629 0.000539918
-6.65633 0.000533685
-6.65632 0.000526189
-6.65638 0.000522153
-6.65634 0.000516903
-6.65642 0.000515948
-6.6563 0.000522801
-6.65636 0.000519489
-6.65653 0.000541608
-6.65636 0.000561311
-6.65633 0.000555212
-6.65641 0.000555217
-6.65626 0.000568967
-6.6562 0.000564982
-6.6562 0.000558138
-6.65624 0.000552808
-6.65616 0.000552993
-6.65615 0.000546551
-6.65608 0.000545231
-6.65612 0.000540771
-6.6561 0.000534925
-6.65614 0.000529991
-6.65611 0.000524922
-6.65611 0.000519186
-6.65607 0.000515008
-6.65605 0.000509949
-6.65599 0.000507254
-6.656 0.000501965
-6.65592 0.0005028
-6.65596 0.000498895
-6.65596 0.000493834
-6.6559 0.000492514
-6.65591 0.000487884
-6.65588 0.000483969
-6.65592 0.000480522
-6.65594 0.000476495
-6.65584 0.000481732
-6.65591 0.000481107
-6.65593 0.000476979
-6.65595 0.000473303
-6.65582 0.000488358
-6.65581 0.00048399
-6.65583 0.000480427
-6.65587 0.000477679
-6.65585 0.000473994
-6.6559 0.000472882
-6.65591 0.000468838
-6.6559 0.00046485
-6.65589 0.000461028
-6.65594 0.000459134
-6.65592 0.000455415
-6.65588 0.000453276
-6.65594 0.000453186
-6.65596 0.000449962
-6.65596 0.000446294
-6.65595 0.000442752
-6.65599 0.000440758
